playlist_id,playlist_year,playlist_month,playlist_week,track_id,track_year,track_genre,track_explicit,track_valence,track_tempo
0weQil6ON5ydnBtayrw16N,2021,december,ii,4UkCtBCYh6VMsucGMQZyh9,2013,indie pop,False,0.866,122.072
0weQil6ON5ydnBtayrw16N,2021,december,ii,0Y68ITZG1KQigFVAAn7AON,2011,baroque pop,False,0.17,131.965
0weQil6ON5ydnBtayrw16N,2021,december,ii,6ePbRKz4f2HSBIJeKUdgTc,2005,etherpop,False,0.631,142.99
0weQil6ON5ydnBtayrw16N,2021,december,ii,7fx2rt43UfclOOulPwBYk2,2007,candy pop,False,0.334,161.0
0weQil6ON5ydnBtayrw16N,2021,december,ii,1SpbCSYufaMtpi6Oi2a1ic,2017,indie soul,False,0.0643,113.488
0weQil6ON5ydnBtayrw16N,2021,december,ii,7nhlOtKerMUK18gxtsNRFn,2007,pop rock,False,0.135,112.931
0weQil6ON5ydnBtayrw16N,2021,december,ii,2lzjRrUsLTLIZVQWyLFYHM,2014,etherpop,False,0.448,89.994
0weQil6ON5ydnBtayrw16N,2021,december,ii,3My7lwGD0D1SvJ2JzSipUN,2019,indie garage rock,False,0.188,91.948
0weQil6ON5ydnBtayrw16N,2021,december,ii,1XrSjpNe49IiygZfzb74pk,2017,indie garage rock,False,0.436,145.568
0weQil6ON5ydnBtayrw16N,2021,december,ii,4PvD06Pmbm2rHG2JjSlElF,2014,alternative r&b,False,0.397,107.96
0weQil6ON5ydnBtayrw16N,2021,december,ii,6XyjwF7CAwuEaW77noJr6I,2013,brooklyn indie,False,0.491,79.998
0weQil6ON5ydnBtayrw16N,2021,december,ii,3Y4rUyw7XBCK6hGHCOt6rp,2013,alternative rock,False,0.359,109.437
0weQil6ON5ydnBtayrw16N,2021,december,ii,2DgaPZppYXSYGCaBceXfTw,2014,indie garage rock,False,0.444,139.988
0weQil6ON5ydnBtayrw16N,2021,december,ii,5qeh0TEQCFdmUVnSRKG9md,2006,etherpop,False,0.682,83.99
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,1Jg6vRYtSbnWzrQAf614p9,2017,japanese vgm,False,0.126,90.012
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,6uwDURXSKKIHAgE9k8PixF,2017,japanese vgm,False,0.305,75.0
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,28AYf50QPbB8AhC4OYU7uQ,2008,japanese vgm,False,0.445,81.997
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,39Q4L34f9N3i8rNsKis2JC,2013,japanese vgm,False,0.0409,68.971
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,1wtbL0IKJN7n2oCThDgw73,2018,indie game soundtrack,False,0.527,99.009
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,6bTCdqB1PN5J93hiiZvQzW,2016,anime score,False,0.0338,95.328
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,6EasfFGPItEmIpfPYGkxKE,2020,anime score,False,0.0477,83.456
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,1gWL1q8vipVkWgwPWDsbWL,2001,japanese soundtrack,False,0.517,101.97
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,0z2IERVFhfUOpraR5PXcfL,2018,otacore,False,0.0754,86.81
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,2Fy5GujYIJmQOf3K1X9jfT,2016,anime score,False,0.35,99.689
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,6XQSknZnbswEUho6jMzLBd,2006,japanese vgm,False,0.135,168.117
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,7gSLrexRnsfuPUGPzBL5p1,2008,japanese vgm,False,0.826,100.0
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,2SzaLThldhzZgZBOLJoYuK,2008,japanese vgm,False,0.49,76.49
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,5owQG82ulA3YJTQ1037kmZ,2013,japanese vgm,False,0.193,75.969
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,6BjNq8vu4Yc3dt7BA7xkQj,2017,japanese vgm,False,0.701,124.071
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,1PraA0CrjHLo16lwUw6NSq,2012,japanese vgm,False,0.339,100.925
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,2ce0p5PuPXDxUhbhfjQqEL,2012,japanese vgm,False,0.779,128.019
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,0KOCCyZ2P4rBaPBtnS09i9,2021,unspecified,False,0.0692,71.579
3ESIQtgA5yOpxDG6Gpu03N,2021,december,i,1Ko8sSzAzNILeNI2SfdQE4,2017,japanese vgm,False,0.161,117.321
7oHUTx6dFENFebkGjqUaRU,2021,november,iv,0HAqq2GcQKyi3s87GuN7jU,2021,bedroom pop,False,0.707,111.008
7oHUTx6dFENFebkGjqUaRU,2021,november,iv,0UAdDYrkCvVQftaKpL6q5f,2021,pop,False,0.251,90.053
7oHUTx6dFENFebkGjqUaRU,2021,november,iv,1tpkN6z0Zd3wphAd3DASDX,2018,baroque pop,False,0.0907,68.991
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,6lzc0Al0zfZOIFsFvBS1ki,2021,pop,False,0.328,129.958
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,5enxwA8aAbwZbf5qCHORXi,2021,pop,True,0.205,93.023
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,0NRHj8hDwwmSPaA41o379r,2021,pop,False,0.208,125.952
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4IQkfUsrwXol38VV3U7t7T,2021,pop,False,0.443,125.039
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4OAuvHryIVv4kMDNSLuPt6,2021,pop,False,0.408,125.047
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,3S7HNKPakdwNEBFIVTL6dZ,2021,pop,False,0.299,109.984
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,7qEUFOVcxRI19tbT68JcYK,2021,pop,False,0.474,79.918
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,3nsfB1vus2qaloUdcBZvDu,2021,pop,False,0.132,185.972
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,6AtZLIzUINvExIUy4QhdjP,2021,pop,False,0.767,154.008
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,0y6kdSRCVQhSsHSpWvTUm7,2021,pop,False,0.155,94.05
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,7J4b3LVCIGO4CMBDFLPoP6,2021,pop,False,0.511,156.894
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,05GsNucq8Bngd9fnd4fRa0,2021,pop,False,0.267,78.915
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,73qMN9bXy7MSPwwGfH3wQr,2021,pop,False,0.232,130.059
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,2r9CbjYgFhtAmcFv1cSquB,2021,pop,False,0.248,145.88
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4pNApnaUWAL2J4KO2eqokq,2021,pop,False,0.399,79.846
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,5jAIouBES8LWMiriuNq170,2021,pop,False,0.101,208.918
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4OmFmE0fzcMG6g0Y8p4eSD,2021,pop,False,0.255,73.942
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,0v4z1tuZvn6LGknom9Qx7d,2021,pop,False,0.746,167.844
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,3z6XUommYDWPHeFhmhhT6j,2021,pop,False,0.494,115.915
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4CkgMiMqZ5JzW9iYXSTMTL,2021,pop,True,0.473,149.654
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,3oGVx9RBmiYGv5ZCecWLkx,2021,pop,False,0.41,116.012
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,6pYNq0ZwpPVazKzsqpf0G8,2021,pop,False,0.581,121.009
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,77sMIMlNaSURUAXq5coCxE,2021,pop,False,0.43,100.118
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,6YvqWjhGD8mB5QXcbcUKtx,2021,pop,False,0.415,119.054
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,550erGcdD9n6PnwxrvYqZT,2021,pop,False,0.797,115.99
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,5YL553x8sHderRBDlm3NM3,2021,pop,False,0.366,185.262
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1qrpoAMXodY6895hGKoUpA,2021,pop,False,0.474,130.033
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,7HC7R2D8WjXVcUHJyEGjRs,2021,pop,False,0.321,148.035
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,22bPsP2jCgbLUvh82U0Z3M,2021,pop,False,0.472,161.032
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1msEuwSBneBKpVCZQcFTsU,2021,pop,False,0.673,128.03
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,0tQ9vBYpldCuikPsbgOVKA,2021,pop,False,0.224,200.391
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1n2wszmJyVkw6FHqyLnQsY,2021,pop,False,0.167,143.929
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,51A8eKvvZz9uydvIZ7xRSV,2021,pop,False,0.171,171.862
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1cSFlSBdpT4F5vb1frQ231,2021,pop,False,0.629,163.936
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4CHpVfAhuxNJ3ibExe6kxO,2021,pop,False,0.44,142.893
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,2CYVETnhM9aytqrazYYwrK,2021,pop,False,0.714,135.942
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,34V9RiEPe8MNdU32qJsJa1,2021,pop,False,0.13,106.007
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,7eResoqEJJAVTkQYSqvO3P,2021,pop,False,0.508,90.201
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4uuEGH5SVuzkkSFjo2DEiY,2021,pop,False,0.405,101.934
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4qUijfYU8EoIWiY6oSyrgT,2021,pop,False,0.527,80.132
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,6LZaxlycSWrJZ4Volb25qx,2010,pop,False,0.658,121.07
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,7lxADouiWFkwR7ZV2GKUcH,2010,pop,False,0.286,141.893
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1ubvV5ECkm6nSI6g1HmbBK,2010,pop,False,0.102,119.386
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,14LtANuaslKWyYbktUrHBU,2010,pop,False,0.208,163.893
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1D27z8xNzjW0Mwwt1NCWhJ,2010,pop,False,0.196,89.038
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,0vvt4IZOMkRug195S4MUq0,2010,pop,False,0.289,147.852
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,2R7C9dDqv1UPycvepBFziA,2010,pop,False,0.559,131.982
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,214nt20w5wOxJnY462klLw,2019,pop,False,0.487,150.088
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,12M5uqx0ZuwkpLp5rJim1a,2019,pop,False,0.248,102.012
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1fo2ctLqj3zBhRQKOXprol,2014,pop,False,0.487,94.933
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,6Nde5KuTXyB7jlPO4upaBo,2014,pop,False,0.338,92.008
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1Ov37jtRQ2YNAe8HzfczkL,2021,pop,False,0.498,140.061
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1kTPQnabROVkW9bUXdCGrB,2014,pop,False,0.107,143.95
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,4bXCcoesMt8u99xMsbLr9U,2014,pop,False,0.211,103.97
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,6NFyWDv5CjfwuzoCkw47Xf,2017,pop,False,0.0499,95.045
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1GwMQaZz6Au3QLDbjbMdme,2017,pop,False,0.252,163.954
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,0UAdDYrkCvVQftaKpL6q5f,2021,pop,False,0.251,90.053
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,5VYWxXUpxuxEmCqMLDqICo,2021,pop,False,0.573,157.895
23kFD7a5nNUx6D3m3MndPt,2021,november,iii,1aU1wpYBSpP0M6IiihY5Ue,2021,eau claire indie,False,0.586,167.977
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,3LPTTAHpMUhBZefGgnv3Is,2018,indie game soundtrack,False,0.0362,168.577
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,6NWJbybYskME9wNZzwSEqY,2018,indie game soundtrack,False,0.145,119.971
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,2jmd7I6Q4usblKVSxUnxeU,2018,indie game soundtrack,False,0.361,184.009
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,4k3sRVXsCTRerMZUxYXFos,2018,indie game soundtrack,False,0.0719,95.995
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,4fC7i0chFRtF96noRFURg6,2018,indie game soundtrack,False,0.705,100.031
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,1z2Ev54G8bRzO7boVEsOq4,2018,indie game soundtrack,False,0.124,126.415
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,4FQIahekJ1cUOyzZKojRvJ,2018,indie game soundtrack,False,0.0593,81.087
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,0HlvfN5jhw50p0EEY3yGKW,2018,indie game soundtrack,False,0.0453,94.06
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,5kF9KqlLfufmcXhr7HmXUD,2018,indie game soundtrack,False,0.192,115.695
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,4VzAq1KuhBup4FimI0jvbl,2018,indie game soundtrack,False,0.0898,105.923
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,6YAZbfbdxEZ3t3uxd4HGhI,2018,indie game soundtrack,False,0.093,106.274
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,4aXpIypRdgAHeYpJnvguZC,2018,indie game soundtrack,False,0.377,104.049
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,60FXz21ekaWoqafv6KMQBb,2018,indie game soundtrack,False,0.265,117.486
0gYnitxb8KOlntxUCzLT1W,2021,november,ii,4M4yaTDzVl4rRHspGvDHID,2018,indie game soundtrack,False,0.143,110.094
63VWtpxRFZpKhmR4NchFCU,2021,november,i,7iBSkXB0pTvZasOLf0Qxk9,2011,pop,False,0.431,89.013
63VWtpxRFZpKhmR4NchFCU,2021,november,i,1wcAKUbAyMRy0uSsFbyiCv,2019,art pop,False,0.363,122.908
63VWtpxRFZpKhmR4NchFCU,2021,november,i,2UcMAGioSRu1GZj6r0Qa7x,2016,baltimore indie,False,0.345,123.543
63VWtpxRFZpKhmR4NchFCU,2021,november,i,41wel0JyLABRedko4XZLG1,2017,canadian americana,False,0.483,88.55
63VWtpxRFZpKhmR4NchFCU,2021,november,i,7wo2UNeQBowm28hfAJsEMz,2021,eau claire indie,True,0.255,92.012
63VWtpxRFZpKhmR4NchFCU,2021,november,i,7D0RhFcb3CrfPuTJ0obrod,2000,permanent wave,False,0.165,102.617
63VWtpxRFZpKhmR4NchFCU,2021,november,i,5baXzOMmD0sf26hayRqfqI,2016,chill pop,False,0.123,106.328
63VWtpxRFZpKhmR4NchFCU,2021,november,i,7qUoDTmVj07qUf6ZBDhWKl,2009,eau claire indie,False,0.25,116.855
63VWtpxRFZpKhmR4NchFCU,2021,november,i,73W5aXorr5vxrySFcoZqIN,2021,eau claire indie,False,0.577,167.964
63VWtpxRFZpKhmR4NchFCU,2021,november,i,7CTVIpoQqwCki0Lprz0ez6,2019,australian indie folk,True,0.325,130.153
63VWtpxRFZpKhmR4NchFCU,2021,november,i,1ym2ZnNbIV6TB4YUjAl2Z5,2014,unspecified,False,0.338,140.117
63VWtpxRFZpKhmR4NchFCU,2021,november,i,3AJwUDP919kvQ9QcozQPxg,2000,permanent wave,False,0.285,173.372
63VWtpxRFZpKhmR4NchFCU,2021,november,i,3SJzHTQOaMY0SxoEKLW2Z5,2002,indie folk,False,0.205,98.606
63VWtpxRFZpKhmR4NchFCU,2021,november,i,0EUSbTvyZfo9QOcxunL9Ro,2008,neo mellow,False,0.297,92.72
63VWtpxRFZpKhmR4NchFCU,2021,november,i,6kND7UAXGZk2kfZbEWQ6e3,2017,british singer-songwriter,False,0.313,177.869
63VWtpxRFZpKhmR4NchFCU,2021,november,i,2qpacEyFxmbxCpIEqZkqvC,2015,indie garage rock,False,0.851,100.033
63VWtpxRFZpKhmR4NchFCU,2021,november,i,1vgNIRDmeP6y2IRRzldT8E,2020,modern indie folk,False,0.15,131.704
63VWtpxRFZpKhmR4NchFCU,2021,november,i,34hMOtKwf5nm8tjvkGV0Dk,2016,indie folk,False,0.114,119.992
63VWtpxRFZpKhmR4NchFCU,2021,november,i,5Iy1wdO0tMaHwKnfFYtlel,2015,art pop,False,0.166,115.117
63VWtpxRFZpKhmR4NchFCU,2021,november,i,3JvKfv6T31zO0ini8iNItO,2013,chill pop,True,0.131,122.769
63VWtpxRFZpKhmR4NchFCU,2021,november,i,5Wjf9NsW6QCmBiDIdVvMbP,2013,irish pop,False,0.0749,107.068
63VWtpxRFZpKhmR4NchFCU,2021,november,i,2QFyOnJfJ49OnNgMvKXvTM,2020,gen z singer-songwriter,False,0.114,109.107
63VWtpxRFZpKhmR4NchFCU,2021,november,i,7qH9Z4dJEN0l9bidizW7fq,2017,ambient folk,False,0.126,117.053
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,6ZHRi0QxzSnlevyhyNkj4a,2021,dance pop,False,0.165,161.738
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,5tz69p7tJuGPeMGwNTxYuV,2017,conscious hip hop,True,0.357,100.023
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,0PuQItGL0eIngxLh2um4QE,2021,dance pop,True,0.491,168.822
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,6f8cT6qJ1KqqVXjx0xRJBt,2021,dance pop,True,0.0536,113.016
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,0WrUd4xRPgNttGEDuYSomC,2021,houston rap,True,0.231,134.96
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,44ngiCPfS8FfdJOqN0eULl,2021,dance pop,False,0.449,96.953
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,7DF8lvLdV3htIbuTWpc7lR,2021,chicago rap,True,0.332,139.988
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,3tb3sGsGLnSsyUxue8Aetd,2021,alt z,False,0.536,81.943
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,6bL1Rqcx1RXG6VsMmrYN8F,2021,dance pop,False,0.343,173.987
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,2Il4l22OHAP17Xvts61GHq,2017,japanese vgm,False,0.705,147.963
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,6xq1EMT320v5qtjoSWZKpf,2021,houston rap,True,0.573,97.421
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,3jM4vdXoBfj625cifX4cwU,2018,dance pop,False,0.287,128.045
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,14gkWVFMwdxBMyqBw1wmIg,2020,dance pop,False,0.0916,161.884
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,5euRP53moGQyGCsq8aNjvo,2021,dance pop,True,0.574,171.797
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,5CBnWXD8M7e8Q6WubFLtXy,2021,dance pop,False,0.0962,84.652
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,4Gb0lk5sZcRmn4Dp5TZbbs,2017,japanese vgm,False,0.145,167.956
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,496vIKS2INz840xZaKncvR,2021,british soul,False,0.307,127.989
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,0D2xguFRqCF0OUqXCkqrpU,2019,alt z,False,0.216,81.899
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,2QdVcmVPIxW826rRJDf58l,2019,alt z,False,0.356,90.04
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,1srBai2xqN6oTUiFiSmMx9,2020,alternative r&b,True,0.479,81.525
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,1YlulsUKDduOmC7WxvXYPW,2019,alt z,False,0.469,128.621
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,0uEp9E98JB5awlA084uaIg,1998,conscious hip hop,False,0.495,99.935
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,3YJJjQPAbDT7mGpX3WtQ9A,2020,pop,True,0.412,121.002
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,1Qu24vc8msUVLcMZWa4k1x,2020,alternative r&b,False,0.621,143.923
2cpa12PpUTifpU8fqYJpRu,2021,october,iv,6T6D9CIrHkALcHPafDFA6L,2021,dance pop,False,0.297,96.924
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,6bGevdEVEoEbLK72WFfIYR,2021,art pop,False,0.216,111.11
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,3EZTyh1wJEmreJH1aULPCj,2021,art pop,False,0.158,91.455
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,2LQGoKFKkZ9yk3UeYFj2xo,2021,art pop,True,0.283,113.936
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,5uPpzqixdzAMXprr4P5aT5,2021,art pop,False,0.237,78.021
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,7fvTXmlzhOUE7WUD6aJC4N,2021,art pop,False,0.222,105.745
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,4y9vLiQ9mQb6XNEtc4K6ou,2021,art pop,True,0.237,73.862
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,4Hl9rOqYomojCmxYfr25im,2021,art pop,False,0.158,122.792
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,7bPWdJgx8vek7S5i5yAtvG,2021,art pop,False,0.429,201.025
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,5RJot1fR8C90lLXzHtUqpo,2021,art pop,False,0.27,120.702
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,3WIifw9lqdgSZpt9renBAg,2021,art pop,False,0.278,106.068
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,2lhfd0CF0dFlwRVH8NG8vv,2021,art pop,False,0.203,114.043
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,3RIgHHpnFKj5Rni1shokDj,2019,art pop,True,0.143,78.287
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,6OG05bPAwUuV3OMvy2Vy1P,2019,art pop,True,0.159,76.054
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,3hwQhakFwm9soLEBnSDH17,2019,art pop,True,0.312,77.826
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,7MtVPRGtZl6rPjMfLoI3Lh,2019,art pop,True,0.175,129.974
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,5tyMJlMqaggzvuX7TtlrTe,2019,art pop,True,0.288,63.425
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,2mdEsXPu8ZmkHRRtAdC09e,2019,art pop,False,0.135,91.781
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,4qUtC2BwFC154Ha8YQRrkk,2019,art pop,False,0.065,78.997
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,7oTE1KmtU2ml9zBhv9Reao,2019,art pop,False,0.195,123.758
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,7vRfxLcDDwgYW2WTrtEgUV,2019,art pop,False,0.118,108.083
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,6ERZ30cRjVWGtVLhczX9aL,2019,art pop,True,0.196,79.142
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,5USsRaiqL1RNKRm1fTJ3JM,2019,art pop,False,0.494,131.773
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,3lG6OtGDsYAOALxEmubQQm,2019,art pop,False,0.156,70.499
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,0fB77VOZ2FkQeKLv1DuEwp,2019,art pop,True,0.278,86.675
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,2Kerz9H9IejzeIpjhDJoYG,2017,art pop,False,0.234,98.994
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,0mt02gJ425Xjm7c3jYkOBn,2017,art pop,False,0.262,99.982
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,1Ym6aMuT5bliaZMC67AmPp,2017,art pop,True,0.342,94.261
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,6VZwnDUMkAZs36g6v9MVQX,2017,art pop,False,0.177,138.019
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,761QvVHTibYjEi2r6A4g4Q,2017,art pop,False,0.0392,203.944
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,7g3htkaLz4ETFn0cifwM3y,2015,art pop,True,0.0968,131.988
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,21qg0IBZf8R12qHd9A3AA4,2015,art pop,False,0.115,117.68
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,1DYRRZ5rSlc1PopnB7azLZ,2015,art pop,False,0.0392,81.765
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,5Y6nVaayzitvsD5F7nr3DV,2014,art pop,False,0.461,123.167
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,6IfPyMb0Sxptpx6jBUATOS,2014,art pop,False,0.154,108.115
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,63hHlajVLQnlFMAqSyePxO,2014,art pop,False,0.103,119.898
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,487OPlneJNni3NWC8SYqhW,2012,art pop,False,0.379,86.02
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,5IyblF777jLZj1vGHG2UD3,2012,art pop,False,0.113,160.125
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,2lFTzUnuGaWlWHJQokjRyb,2012,art pop,False,0.488,117.963
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,24jvD83UgLmrdGjhWTFslY,2012,art pop,False,0.181,72.847
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,4O9dZs2B0ilk4PEfX2bPEv,2012,art pop,False,0.533,88.013
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,1M0g1beKC4H9gbrOiSayHW,2012,art pop,False,0.436,85.0
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,2Y115i0IhELJhyyftvoSFt,2012,art pop,False,0.43,119.994
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,4PMdq7Q7xOFrY424ZelZEb,2012,art pop,True,0.196,75.024
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,2wiXEarKt55K8aW8elRqDW,2012,art pop,False,0.0379,100.024
2HNQoyONrb8ce4LcCrRp3f,2021,october,iii,4lXHVnmDO5u62tGJIpTafd,2012,art pop,False,0.511,65.627
